fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_isolation_forest,score_lof,rank_if,rank_lof,top_if,top_lof,candidato_fuerte,candidato_interesante
1963,CSS_J165159.5+492726,EW,EW,False,False,0.3565094727657998,1.0012116394834931,7697,6688,False,False,False,False
1964,CSS_J164845.4+640849,EW,EW,False,False,0.3667770922412342,0.9988171189831954,6735,6825,False,False,False,False
1965,CSS_J130009.2+180534,RRc,RRc,False,False,0.3884727661805996,1.0600896921084224,4463,3649,False,False,False,False
1966,CSS_J035434.7+410429,EW,EW,False,False,0.45124150576846245,1.0527737562705135,1393,3937,False,False,False,False
1967,CSS_J024234.7+054412,EW,EW,False,False,0.363131222872645,1.0386354790187846,7105,4556,False,False,False,False
1968,CSS_J082144.3-014552,EW,EW,False,False,0.4801524702490288,1.1209551109010234,827,2057,False,False,False,False
1969,CSS_J112758.4+233511,EA,EA,False,False,0.5443376158037829,1.0116140990811093,282,6024,False,False,False,False
1970,CSS_J075044.1+310808,EA,EW,True,False,0.43371695690329104,1.0669199293523808,1889,3410,False,False,False,False
1971,CSS_J041959.9+354357,EW,EW,False,False,0.42668372020692164,1.064639365501854,2139,3490,False,False,False,False
1972,CSS_J090744.5+024735,EW,EW,False,False,0.3642222214662367,0.9800997623814988,6996,7768,False,False,False,False
1973,CSS_J155222.2+122035,RRc,RRc,False,False,0.36336450342750987,0.9687037237728756,7083,7971,False,False,False,False
1974,CSS_J223120.2+300335,EW,EW,False,False,0.3636967331190894,1.0085258648542805,7057,6224,False,False,False,False
1975,CSS_J215402.4-034135,EA,EW,True,False,0.37926396679853774,1.1174718013507974,5369,2128,False,False,False,False
1976,CSS_J232844.0+142915,EW,EA,True,False,0.43045559676142053,1.0465469150731812,1992,4206,False,False,False,False
1977,CSS_J122930.3+001328,RRc,RRc,False,False,0.41000495793434194,1.2223795249093197,2892,890,False,False,False,False
1978,CSS_J134738.1+041001,EW,EW,False,False,0.4063853744551852,1.1876816891283757,3073,1155,False,False,False,False
1979,CSS_J093400.3+573350,EW,EW,False,False,0.4196205899145968,1.438549388806179,2420,206,False,False,False,False
1980,CSS_J150218.7+430300,EW,EW,False,False,0.4340374221337812,1.0265346190648372,1881,5156,False,False,False,False
1981,CSS_J003134.7+085737,EW,EW,False,False,0.3554404499574036,1.1371174781341515,7771,1778,False,False,False,False
1982,CSS_J171355.0+473803,RRc,EW,True,False,0.4542325515461003,1.001440177581661,1335,6675,False,False,False,False
1983,CSS_J013416.3-072438,EW,EW,False,False,0.4641645824853412,1.292402636359942,1117,550,False,False,False,False
1984,CSS_J043817.5+085723,EW,EW,False,False,0.37374328106354576,0.9961909116430926,5984,6966,False,False,False,False
1985,CSS_J042451.9+324655,EW,EW,False,False,0.3628720714659516,0.9773117043615827,7140,7843,False,False,False,False
1986,CSS_J010454.6+334850,EW,EW,False,False,0.4214765216977442,1.1237158031793875,2337,2000,False,False,False,False
1987,CSS_J143002.2+002329,RS CVn,RS CVn,False,True,0.4102726790243858,1.1717429484922721,2882,1322,False,False,False,False
1988,CSS_J144734.5+385314,EA,EA,False,False,0.45969639103600046,1.035501703803062,1211,4701,False,False,False,False
1989,CSS_J050641.8+103514,EW,EW,False,False,0.41926012236196913,1.0468833821298578,2438,4193,False,False,False,False
1990,CSS_J013736.2+372045,EW,EW,False,False,0.40078931756691066,1.0138403172945307,3436,5874,False,False,False,False
1991,CSS_J164339.7+430414,EW,EW,False,False,0.4033411362727682,1.1895500616004018,3263,1135,False,False,False,False
1992,CSS_J213254.0-013747,EW,EW,False,False,0.3598735054748521,1.056241782174609,7432,3791,False,False,False,False
1993,CSS_J050853.7+114335,EW,EW,False,False,0.41477298370844795,1.0149979088174603,2639,5798,False,False,False,False
1994,CSS_J044331.2+300749,EW,EW,False,False,0.4013395147999395,1.134350973517683,3395,1828,False,False,False,False
1995,CSS_J163950.0+495409,RRc,RRc,False,False,0.3749292578765808,1.0178970895946997,5840,5640,False,False,False,False
1996,CSS_J090031.2+010442,RRc,RRc,False,False,0.36515466200409513,1.0785839445410401,6920,3048,False,False,False,False
1997,CSS_J174147.5+434331,EW,EW,False,False,0.36975661608953325,0.9908532643057969,6419,7270,False,False,False,False
1998,CSS_J070127.8+485022,EW,EW,False,False,0.5248100544105019,1.3251496700530923,376,420,False,False,False,False
1999,CSS_J024310.5+342854,EW,EW,False,False,0.40934014317431394,1.002820242543137,2924,6586,False,False,False,False
2000,CSS_J131732.8+073648,RRab,EW,True,False,0.4496346490447856,1.1712174319074002,1424,1328,False,False,False,False
2001,CSS_J172027.2+345914,EW,EW,False,False,0.3949757322661473,0.9656314587369643,3872,7986,False,False,False,False
2002,CSS_J040046.6-142910,EA,EA,False,False,0.563643862688637,1.183588955389396,212,1203,False,False,False,False
2003,CSS_J111120.4+462547,EW,EW,False,False,0.4431897182695249,1.1162876123545575,1588,2146,False,False,False,False
2004,CSS_J210350.4+033719,EW,EW,False,False,0.473269069252091,1.137095060070148,956,1779,False,False,False,False
2005,CSS_J045601.4+095559,EW,EW,False,False,0.37985201843995253,1.0439996601721622,5305,4323,False,False,False,False
2006,CSS_J222440.6+032131,EW,EW,False,False,0.3554734641279556,1.079405504069562,7765,3022,False,False,False,False
2007,CSS_J045535.3+213800,RS CVn,EW,True,True,0.49911120191522396,1.1796346043030348,567,1235,False,False,False,False
2008,CSS_J080508.5+060957,EW,EW,False,False,0.37893142106987443,1.0687468798902293,5389,3347,False,False,False,False
2009,CSS_J044135.4-193023,EW,EW,False,False,0.36544732005757147,0.9916167121726248,6891,7229,False,False,False,False
2010,CSS_J133738.0+460612,EW,EW,False,False,0.3827651745648065,1.1040472668872625,4987,2393,False,False,False,False
2011,CSS_J075212.0+215855,EW,EW,False,False,0.36299167783489383,1.0039149732050006,7124,6526,False,False,False,False
2012,CSS_J003847.7+061658,EW,EW,False,False,0.3617089149209823,0.9929627367131427,7251,7140,False,False,False,False
2013,CSS_J024138.1+374857,EW,EA,True,False,0.4257611497426787,0.9826180099179261,2175,7690,False,False,False,False
2014,CSS_J140315.9+211354,RS CVn,EW,True,True,0.40904234718446403,1.2804448666063981,2943,587,False,False,False,False
2015,CSS_J181120.4+330017,EW,EW,False,False,0.36168577717338063,1.158201415178464,7256,1496,False,False,False,False
2016,CSS_J204108.2-090443,EW,EW,False,False,0.3982973159331061,1.16338764076196,3621,1434,False,False,False,False
2017,CSS_J090022.9-070630,EW,EW,False,False,0.3861898892924429,1.1205292353020833,4656,2066,False,False,False,False
2018,CSS_J083737.2+143555,EA,EA,False,False,0.5163696083148692,1.1732901222066996,414,1301,False,False,False,False
2019,CSS_J234816.9+411449,EW,EW,False,False,0.37304320804533925,1.009390572380455,6074,6158,False,False,False,False
2020,CSS_J221746.2-063711,EW,EW,False,False,0.38301731184355364,1.059608788746828,4972,3669,False,False,False,False
2021,CSS_J092518.5-090843,RRc,RRc,False,False,0.40460800556798115,1.087068196592643,3193,2801,False,False,False,False
2022,CSS_J132611.9+184445,RRc,RRc,False,False,0.41590102971175946,1.061339764734179,2591,3609,False,False,False,False
2023,CSS_J132613.8-084607,RRc,EW,True,False,0.40063376757955904,1.5896047994452351,3447,75,False,True,False,False
2024,CSS_J022003.0-032909,EW,EW,False,False,0.40682778644495526,0.9926183728753808,3058,7161,False,False,False,False
2025,CSS_J140500.5-183725,EW,EW,False,False,0.36344984131204217,1.1811682296892372,7073,1220,False,False,False,False
2026,CSS_J214746.9+212317,EW,EW,False,False,0.3563069743712548,0.973248761166918,7711,7919,False,False,False,False
2027,CSS_J083105.9-020936,EW,EW,False,False,0.3902309759604005,1.0988581283903471,4305,2527,False,False,False,False
2028,CSS_J163754.1+495616,EA,EA,False,False,0.6027605376057582,1.3170267356413916,130,443,True,False,False,False
2029,CSS_J042124.2+011617,EW,EW,False,False,0.36251772920403924,1.1228183178517857,7171,2013,False,False,False,False
2030,CSS_J223109.6+230759,EW,EW,False,False,0.35299606996288785,1.0039579440356758,7918,6521,False,False,False,False
2031,CSS_J150632.5+273204,EA,EA,False,False,0.4512752441893221,1.071552332239927,1390,3243,False,False,False,False
2032,CSS_J134041.1-082446,EA,EA,False,False,0.562975950011531,1.1333885610579313,213,1842,False,False,False,False
2033,CSS_J054307.6+075043,EW,EW,False,False,0.4009813337666371,1.2293130539163117,3424,840,False,False,False,False
2034,CSS_J135645.2+260641,RRc,RRc,False,False,0.4432184621128001,1.0694433610117682,1585,3320,False,False,False,False
2035,CSS_J030037.5-023228,RRc,EW,True,False,0.4271989476076074,1.0226674425530953,2106,5358,False,False,False,False
2036,CSS_J135056.0+621913,RRc,RRc,False,False,0.3726730977421785,1.015328385483247,6118,5780,False,False,False,False
2037,CSS_J144428.1+100343,RRc,RRc,False,False,0.37810695096367775,0.9982255722294953,5463,6867,False,False,False,False
2038,CSS_J150248.6+032402,RRc,RRc,False,False,0.45025655746597243,0.9815922902432268,1412,7732,False,False,False,False
2039,CSS_J170047.1+163025,EW,EW,False,False,0.36659215097385606,1.0306562542830886,6754,4944,False,False,False,False
2040,CSS_J161617.7+624911,EW,EW,False,False,0.43237549900048194,1.5378959428298475,1935,108,False,True,False,False
2041,CSS_J003209.3-113221,EW,EW,False,False,0.4035646859874698,1.017590823770339,3253,5658,False,False,False,False
2042,CSS_J171423.7+130041,EW,EW,False,False,0.412483034650885,1.003955211469225,2769,6522,False,False,False,False
2043,CSS_J095924.6+164621,EA,EA,False,False,0.5899277930895128,1.07962582408372,154,3013,True,False,False,False
2044,CSS_J221157.9+175841,EW,EW,False,False,0.3702276613740621,1.062757730706801,6373,3559,False,False,False,False
2045,CSS_J101633.5+513602,EW,EW,False,False,0.4762421143649851,1.1677765872853412,905,1371,False,False,False,False
2046,CSS_J112939.0+161745,EW,EW,False,False,0.3530669730277984,0.9899153602792576,7912,7320,False,False,False,False
2047,CSS_J205236.0+021950,EW,EW,False,False,0.37490585997166803,1.029528106967324,5843,4987,False,False,False,False
2048,CSS_J072000.9+391310,EW,EW,False,False,0.3841944817659024,0.9905424698610018,4848,7287,False,False,False,False
2049,CSS_J145433.7+314122,EW,EW,False,False,0.40607631731020993,1.0289240852369435,3101,5021,False,False,False,False
2050,CSS_J214007.1+155612,EW,EW,False,False,0.38894265648528187,1.0215500159742361,4422,5418,False,False,False,False
2051,CSS_J040112.6+340944,EA,EA,False,False,0.41452232580384557,1.0485275949182207,2654,4110,False,False,False,False
2052,CSS_J080050.2+312115,RS CVn,EW,True,True,0.49245337552010215,1.0590378277376906,650,3687,False,False,False,False
2053,CSS_J084342.8+330014,EW,EW,False,False,0.38769315020349676,0.9968683947415174,4521,6922,False,False,False,False
2054,CSS_J101841.7-034127,EW,EW,False,False,0.4042779905818327,1.4271591457899233,3220,219,False,False,False,False
2055,CSS_J135522.4+044151,RS CVn,EA,True,True,0.5626466187435558,1.2764907697600878,215,604,False,False,False,False
2056,CSS_J134739.4-080206,EW,EW,False,False,0.36519087150277924,1.0793494700929032,6917,3024,False,False,False,False
2057,CSS_J092059.5+043044,EW,EW,False,False,0.42873625635681,1.1174577778856312,2041,2129,False,False,False,False
2058,CSS_J172106.1+235333,EW,EW,False,False,0.3585130354843412,1.096890733305204,7555,2570,False,False,False,False
2059,CSS_J040829.2-102656,EW,EW,False,False,0.39762273092284434,1.142528499032905,3673,1699,False,False,False,False
2060,CSS_J170224.7+491340,RRc,RRc,False,False,0.3973577445865606,1.0173587407739204,3689,5675,False,False,False,False
2061,CSS_J223128.8+233703,EW,EW,False,False,0.44093965359488496,1.1091292664598502,1653,2285,False,False,False,False
2062,CSS_J005445.6-114706,EA,EW,True,False,0.5790457407418562,1.3861106270588526,178,287,False,False,False,False
2063,CSS_J225041.8+310056,EW,EW,False,False,0.3630842436609815,1.0068671926012864,7115,6328,False,False,False,False
2064,CSS_J175747.5+464546,RS CVn,EW,True,True,0.4005270557962287,1.1282442309516107,3455,1926,False,False,False,False
2065,CSS_J155730.4+571514,EW,EW,False,False,0.3558638344874808,1.0043424036102817,7738,6496,False,False,False,False
2066,CSS_J173835.5+440040,RRc,RRc,False,False,0.37463859045590936,0.99198937600208,5884,7207,False,False,False,False
2067,CSS_J032617.0+341158,EW,EW,False,False,0.3788772045022068,1.0656926931579038,5395,3459,False,False,False,False
2068,CSS_J021030.5+341343,EW,EW,False,False,0.3723353493830044,1.0354598136692355,6159,4702,False,False,False,False
2069,CSS_J172254.1+220332,EW,EW,False,False,0.3678629082118164,0.9985209383541152,6626,6848,False,False,False,False
2070,CSS_J081021.2+221302,EW,EW,False,False,0.38704673149123475,1.0351321919068588,4583,4711,False,False,False,False
2071,CSS_J024553.3+343239,EW,EW,False,False,0.5417853980176559,1.4066906372389316,293,250,False,False,False,False
2072,CSS_J213821.1+084831,EW,EW,False,False,0.4276810930391631,0.9905164962310966,2086,7292,False,False,False,False
2073,CSS_J055601.6-101002,EW,EW,False,False,0.3602068390265292,1.017996520557722,7398,5632,False,False,False,False
2074,CSS_J065133.1+345015,EW,EA,True,False,0.4706183182012948,1.0058082494856893,1005,6402,False,False,False,False
2075,CSS_J021049.0+293051,EA,EA,False,False,0.43788448038377725,1.0265404376143106,1752,5155,False,False,False,False
2076,CSS_J212412.1+121228,EW,EW,False,False,0.38060352678728737,0.9857123933405502,5235,7554,False,False,False,False
2077,CSS_J033627.5+194427,EW,EW,False,False,0.4095328314593453,1.1092206519902434,2917,2282,False,False,False,False
2078,CSS_J201258.0-145732,RRab,EW,True,False,0.40332166161055116,1.407524284696536,3266,248,False,False,False,False
2079,CSS_J124745.7+204356,EW,EW,False,False,0.3600447897424069,1.0533778035679708,7415,3904,False,False,False,False
2080,CSS_J143051.3-163933,RRab,RRab,False,False,0.4000580508865164,1.0888466320311923,3497,2755,False,False,False,False
2081,CSS_J160419.1+284032,EW,EW,False,False,0.35684412232832896,1.0055683500251043,7673,6418,False,False,False,False
2082,CSS_J142855.0+573024,RRab,RRd,True,False,0.3863288689700853,1.0997276036563979,4646,2508,False,False,False,False
2083,CSS_J212325.5+100648,EA,EA,False,False,0.3898594784026229,1.0350715899644225,4339,4714,False,False,False,False
2084,CSS_J004928.6+264720,EW,EW,False,False,0.37479105599455864,0.9848916253088247,5864,7597,False,False,False,False
2085,CSS_J031756.5+232304,EW,EW,False,False,0.3549977130714154,1.0113252244235866,7795,6038,False,False,False,False
2086,CSS_J171159.6+513346,EW,EW,False,False,0.39024489676125845,1.2340138552198263,4303,811,False,False,False,False
2087,CSS_J132320.8+292831,RS CVn,EW,True,True,0.44320256622656146,1.2516514523227662,1586,719,False,False,False,False
2088,CSS_J123329.5-133045,EW,EW,False,False,0.3623526564253852,1.0091969967805219,7193,6171,False,False,False,False
2089,CSS_J231827.2+014304,EW,EA,True,False,0.4004827203721718,0.9741914587888962,3464,7901,False,False,False,False
2090,CSS_J022237.8+061811,EA,EA,False,False,0.4449857865478279,0.9743439534765628,1554,7897,False,False,False,False
2091,CSS_J073826.5+461623,EW,EW,False,False,0.4142830409268857,1.00448743974938,2669,6481,False,False,False,False
2092,CSS_J155932.7-184006,RRab,RRab,False,False,0.3856116913153583,1.1394841305656125,4709,1741,False,False,False,False
2093,CSS_J074253.2+224632,EW,EW,False,False,0.38177801942631173,1.0279604274570389,5097,5075,False,False,False,False
2094,CSS_J224030.9+174330,EW,EW,False,False,0.36184643396233285,0.9848742805411532,7242,7598,False,False,False,False
2095,CSS_J021146.8+374221,EW,EW,False,False,0.4172426313644096,1.0912958476273913,2527,2689,False,False,False,False
2096,CSS_J165105.4+400739,RRc,RRc,False,False,0.3722417113004256,1.1623913440854337,6170,1445,False,False,False,False
2097,CSS_J034350.3+385142,EW,EW,False,False,0.3853565856230366,1.0010328589961588,4732,6703,False,False,False,False
2098,CSS_J231304.9+120115,RS CVn,EW,True,True,0.3783168769146408,1.0819064198744879,5446,2946,False,False,False,False
2099,CSS_J070031.6+493209,EW,EW,False,False,0.44348750135977505,1.0055102030830936,1577,6421,False,False,False,False
2100,CSS_J173446.1+313246,EW,EW,False,False,0.37781925059255705,1.0031463071361204,5491,6570,False,False,False,False
2101,CSS_J140613.9+033141,LPV,LPV,False,False,0.5399391598516572,1.02169706485873,304,5410,False,False,False,False
2102,CSS_J155658.7-142828,RRab,RRab,False,False,0.46255526603085156,1.0139701859981964,1150,5864,False,False,False,False
2103,CSS_J132227.6-011515,EW,EW,False,False,0.4277280463568792,1.066123528038802,2083,3444,False,False,False,False
2104,CSS_J075755.7+231356,RRc,EW,True,False,0.3899548742761947,1.1240152050960899,4331,1995,False,False,False,False
2105,CSS_J154758.4+560825,EW,EW,False,False,0.37523655242716464,0.9886282065242036,5800,7394,False,False,False,False
2106,CSS_J155556.0+264320,EW,EW,False,False,0.5791476708403576,1.0212156908695558,177,5446,False,False,False,False
2107,CSS_J130726.3+370918,EW,EW,False,False,0.37574909425850206,0.9714240568668719,5732,7944,False,False,False,False
