fila_test,id_objeto,clase,prediccion_rf,mal_clasificado_rf,es_clase_dificil,score_if_percentil_clase,score_lof_percentil_clase,n_train_clase,clase_con_base_suficiente,candidato_fuerte_por_clase,candidato_interesante_por_clase
1842,CSS_J133931.3+035140,LPV,LPV,False,False,43.67816091954023,58.620689655172406,281,True,False,False
1843,CSS_J022742.5+044402,EW,EW,False,False,50.443295160694504,20.24381233838197,16852,True,False,False
1844,CSS_J052418.6-012154,EW,EW,False,False,98.33764314739564,95.99187292205393,16852,True,False,False
1845,CSS_J075040.5+132310,EW,EW,False,False,61.37790912449206,35.759142962689324,16852,True,False,False
1846,CSS_J004320.6+022240,RRc,RRc,False,False,15.524625267665954,21.841541755888652,2917,True,False,False
1847,CSS_J112049.2+471856,EA,EA,False,False,32.30958230958231,52.94840294840295,2597,True,False,False
1848,CSS_J222132.2+325234,EW,EW,False,False,9.327669006280015,50.68341337273735,16852,True,False,False
1849,CSS_J172130.5+420835,RS CVn,RS CVn,False,True,92.27941176470588,86.02941176470588,846,True,False,False
1850,CSS_J110743.0+111510,RRc,RRc,False,False,63.811563169164884,70.34261241970022,2917,True,False,False
1851,CSS_J170438.6+232700,RRab,RRab,False,False,52.28426395939086,6.598984771573605,1249,True,False,False
1852,CSS_J111320.0-115406,EA,EW,True,False,62.039312039312044,55.8968058968059,2597,True,False,False
1853,CSS_J044105.9+280007,EW,EW,False,False,70.74251939416328,5.799778352419653,16852,True,False,False
1854,CSS_J000518.7+420822,EW,EW,False,False,17.602512005910604,38.4189139268563,16852,True,False,False
1855,CSS_J101902.2+560804,RRab,RRab,False,False,59.64467005076142,95.68527918781726,1249,True,False,False
1856,CSS_J163547.5+031849,RRc,RRc,False,False,22.591006423982872,44.11134903640257,2917,True,False,False
1857,CSS_J030952.8+291410,EW,EW,False,False,10.602142593276689,6.039896564462505,16852,True,False,False
1858,CSS_J030117.6+324908,EW,EW,False,False,9.253786479497599,15.626154414480975,16852,True,False,False
1859,CSS_J181405.1+340752,EW,EW,False,False,61.045437753971186,61.80273365349095,16852,True,False,False
1860,CSS_J014715.4+211203,EW,EW,False,False,58.17325452530476,65.81086073143702,16852,True,False,False
1861,CSS_J141827.7-113444,EA,EA,False,False,89.55773955773955,84.3980343980344,2597,True,False,False
1862,CSS_J132532.7+164942,RRc,RRc,False,False,57.066381156316915,59.314775160599574,2917,True,False,False
1863,CSS_J160658.4+021404,EW,EW,False,False,76.63465090506095,62.4861470262283,16852,True,False,False
1864,CSS_J173323.1+203242,EA,EA,False,False,77.02702702702703,75.30712530712532,2597,True,False,False
1865,CSS_J212125.7-074451,EW,EW,False,False,83.72737347617289,85.37125969708164,16852,True,False,False
1866,CSS_J004729.7+153209,EW,EW,False,False,6.316956039896564,2.4011821204285186,16852,True,False,False
1867,CSS_J205759.9+060330,RRc,RRc,False,False,20.556745182012847,19.48608137044968,2917,True,False,False
1868,CSS_J235905.0+385227,EW,EW,False,False,1.9578869597340227,7.6837827853712595,16852,True,False,False
1869,CSS_J070054.8+445512,RS CVn,RS CVn,False,True,79.41176470588235,91.17647058823529,846,True,False,False
1870,CSS_J093554.9+240550,EW,EW,False,False,5.596601403768009,5.485777613594385,16852,True,False,False
1871,CSS_J124746.2+201548,RRc,RRc,False,False,29.336188436830835,9.74304068522484,2917,True,False,False
1872,CSS_J150736.0+100502,RRc,EW,True,False,83.61884368308351,94.11134903640257,2917,True,False,False
1873,CSS_J051541.8-111051,RS CVn,RS CVn,False,True,58.08823529411765,48.89705882352941,846,True,False,False
1874,CSS_J230900.4+371512,EW,EW,False,False,1.3298854820834873,36.202438123383814,16852,True,False,False
1875,CSS_J124230.4+305524,EW,EW,False,False,11.304026597709642,63.92685629848541,16852,True,False,False
1876,CSS_J032702.0+382328,EW,EW,False,False,23.679349833764316,42.66715921684522,16852,True,False,False
1877,CSS_J010742.1+242442,EA,EA,False,False,64.12776412776412,60.93366093366094,2597,True,False,False
1878,CSS_J020001.6+330339,EW,EW,False,False,13.224972294052456,46.61987439970447,16852,True,False,False
1879,CSS_J233953.2+252422,EW,EW,False,False,57.8869597340229,38.80679719246398,16852,True,False,False
1880,CSS_J034703.1+282208,EW,EW,False,False,34.63243442925748,14.610269671222756,16852,True,False,False
1881,CSS_J144803.6+092856,EA,EW,True,False,75.42997542997543,64.004914004914,2597,True,False,False
1882,CSS_J141610.7+495751,EW,EW,False,False,34.2630217953454,25.526413003324716,16852,True,False,False
1883,CSS_J082832.4-041507,EW,EW,False,False,63.4281492427041,75.21241226449945,16852,True,False,False
1884,CSS_J213800.3-151517,EW,EW,False,False,89.23162172146287,90.74621352050241,16852,True,False,False
1885,CSS_J010408.6+253857,EW,EW,False,False,79.34983376431474,65.47838936091614,16852,True,False,False
1886,CSS_J124126.9+314148,EW,EW,False,False,5.393424455116365,28.407831547838935,16852,True,False,False
1887,CSS_J092850.5+420026,EW,EA,True,False,89.04691540450683,49.09493904691541,16852,True,False,False
1888,CSS_J163408.9+262105,EW,EW,False,False,15.958625785001848,5.578130772072405,16852,True,False,False
1889,CSS_J092710.7-012646,EW,EA,True,False,83.67196158108608,56.09530845954932,16852,True,False,False
1890,CSS_J135720.3+371455,EW,EW,False,False,31.824898411525677,3.029183598079054,16852,True,False,False
1891,CSS_J211858.4+010023,EW,EW,False,False,56.90801625415589,22.515700036941265,16852,True,False,False
1892,CSS_J170250.9-052236,RRab,RRc,True,False,80.45685279187818,92.13197969543148,1249,True,False,False
1893,CSS_J164133.7+210918,RRc,RRc,False,False,2.141327623126338,5.460385438972163,2917,True,False,False
1894,CSS_J092422.3+022940,EW,EW,False,False,61.76579239009974,94.23716291097155,16852,True,False,False
1895,CSS_J074817.1+102910,EW,EW,False,False,43.59069080162541,37.698559290727744,16852,True,False,False
1896,CSS_J092431.5+492258,RRc,RRc,False,False,89.61456102783725,40.471092077087796,2917,True,False,False
1897,CSS_J092651.1+261431,EW,EW,False,False,92.40857037310676,85.99926117473218,16852,True,False,False
1898,CSS_J113258.3-115728,RRc,RRc,False,False,8.244111349036402,27.194860813704498,2917,True,False,False
1899,CSS_J091109.0+241404,EW,EW,False,False,85.90690801625416,78.94347986701146,16852,True,False,False
1900,CSS_J095206.5-042703,EW,EW,False,False,59.43849279645364,53.066124861470264,16852,True,False,False
1901,CSS_J051711.6+162244,EW,EW,False,False,69.20945696342815,81.76948651643886,16852,True,False,False
1902,CSS_J224828.6-015159,EW,EW,False,False,2.6413003324713706,15.940155153306243,16852,True,False,False
1903,CSS_J165922.3+481018,EW,EW,False,False,27.742888806797193,15.533801256002954,16852,True,False,False
1904,CSS_J080555.2+410636,EA,EA,False,False,12.407862407862408,44.34889434889435,2597,True,False,False
1905,CSS_J080940.3+453357,EW,EW,False,False,19.283339490210565,49.42741041743627,16852,True,False,False
1906,CSS_J091657.4-152254,EW,EW,False,False,80.0517177687477,80.84595493165865,16852,True,False,False
1907,CSS_J052210.4-143218,EW,EW,False,False,71.27816771333579,36.27632065016624,16852,True,False,False
1908,CSS_J060117.6-120156,EW,EW,False,False,53.804950129294426,63.982268193572224,16852,True,False,False
1909,CSS_J025002.3+340740,EA,EA,False,False,19.901719901719904,14.127764127764127,2597,True,False,False
1910,CSS_J205418.3+050618,EW,EW,False,False,18.489102327299594,24.141115626154413,16852,True,False,False
1911,CSS_J175239.1+480801,RRc,EW,True,False,35.65310492505353,28.586723768736615,2917,True,False,False
1912,CSS_J105029.1+384631,EW,EW,False,False,35.37125969708164,37.86479497598818,16852,True,False,False
1913,CSS_J090131.9+011431,EW,EW,False,False,40.395271518285924,20.650166235685262,16852,True,False,False
1914,CSS_J150618.9+014158,RRc,RRc,False,False,99.57173447537473,98.39400428265525,2917,True,True,True
1915,CSS_J070904.8+574419,EA,EA,False,False,59.58230958230958,13.39066339066339,2597,True,False,False
1916,CSS_J075953.2+124831,EW,EW,False,False,58.514961211673445,52.67824159586257,16852,True,False,False
1917,CSS_J172921.1+181159,EA,EA,False,False,31.203931203931205,60.44226044226044,2597,True,False,False
1918,CSS_J161532.6+244037,RRd,EW,True,True,62.35294117647059,47.05882352941176,258,True,False,False
1919,CSS_J081703.9-043345,EA,EA,False,False,73.83292383292384,16.093366093366093,2597,True,False,False
1920,CSS_J164644.2+260927,RRc,EW,True,False,79.1220556745182,87.15203426124198,2917,True,False,False
1921,CSS_J164924.5+180037,EW,EW,False,False,98.41152567417805,94.60657554488363,16852,True,False,False
1922,CSS_J165503.3+134754,EA,EA,False,False,18.304668304668304,2.8255528255528257,2597,True,False,False
1923,CSS_J041633.5+223927,EW,EW,False,False,29.165127447358703,54.10048023642409,16852,True,False,False
1924,CSS_J014305.2+000200,EW,EW,False,False,83.22866642039158,46.25046176579239,16852,True,False,False
1925,CSS_J203518.4-032636,EW,EW,False,False,17.380864425563356,14.53638714444034,16852,True,False,False
1926,CSS_J034621.7-124307,EA,EA,False,False,76.41277641277642,70.76167076167076,2597,True,False,False
1927,CSS_J162913.1+035003,EW,EW,False,False,24.62135205024012,34.50314000738825,16852,True,False,False
1928,CSS_J024853.8+200644,EW,EW,False,False,3.3985962319911343,2.7705947543405984,16852,True,False,False
1929,CSS_J134754.1+010053,EW,EW,False,False,33.19172515700037,43.27669006280015,16852,True,False,False
1930,CSS_J220659.8+182726,EW,EW,False,False,89.97044698928704,99.15035094200222,16852,True,False,False
1931,CSS_J090632.3+112930,EW,RS CVn,True,False,87.84632434429257,89.12079793128925,16852,True,False,False
1932,CSS_J045312.4-013858,RRc,RRc,False,False,18.843683083511777,25.053533190578158,2917,True,False,False
1933,CSS_J030235.7+341053,EW,EW,False,False,27.502770594754338,7.203546361285556,16852,True,False,False
1934,CSS_J221523.4+181242,EA,EA,False,False,16.953316953316953,12.653562653562652,2597,True,False,False
1935,CSS_J232330.9+391200,EW,EW,False,False,30.60583671961581,31.0121906169191,16852,True,False,False
1936,CSS_J173924.9+423849,EW,EW,False,False,43.313631326191356,76.94865164388622,16852,True,False,False
1937,CSS_J050519.2+164940,EW,EW,False,False,24.5289988917621,60.06649427410417,16852,True,False,False
1938,CSS_J115610.8-162758,RRc,RRc,False,False,72.48394004282656,73.87580299785867,2917,True,False,False
1939,CSS_J112802.2-050144,RS CVn,EW,True,True,40.80882352941176,55.14705882352941,846,True,False,False
1940,CSS_J153041.5+452103,EW,EW,False,False,10.121906169190986,88.97303287772442,16852,True,False,False
1941,CSS_J163629.4-050559,EW,EW,False,False,48.00517177687477,42.26080531954193,16852,True,False,False
1942,CSS_J203040.7-085221,EW,EW,False,False,87.10749907646841,69.39416328038419,16852,True,False,False
1943,CSS_J160952.9-083852,RRd,RRc,True,True,84.70588235294117,88.23529411764706,258,True,False,False
1944,CSS_J202239.8-120607,RRab,RRab,False,False,29.187817258883246,20.050761421319795,1249,True,False,False
1945,CSS_J205253.5-182248,RRab,RRab,False,False,56.09137055837563,29.187817258883246,1249,True,False,False
1946,CSS_J081419.5+175420,EW,EW,False,False,43.46139637975619,57.66531215367565,16852,True,False,False
1947,CSS_J103505.2-182932,EW,EW,False,False,55.79977835241965,76.11747321758403,16852,True,False,False
1948,CSS_J223130.6+141700,EA,EA,False,False,1.8427518427518428,16.830466830466833,2597,True,False,False
1949,CSS_J220512.2+035915,EW,EW,False,False,13.003324713705208,26.431473956409306,16852,True,False,False
1950,CSS_J050632.8+064059,EA,EA,False,False,39.68058968058968,77.27272727272727,2597,True,False,False
1951,CSS_J162340.4+130118,EW,EW,False,False,32.10195788695974,25.4710011082379,16852,True,False,False
1952,CSS_J112105.9+571927,RRab,RRab,False,False,61.16751269035533,72.33502538071066,1249,True,False,False
1953,CSS_J102004.9-110716,EW,EW,False,False,91.37421499815294,82.65607683782785,16852,True,False,False
1954,CSS_J203953.5-050412,EW,EW,False,False,37.18138160325083,57.499076468415225,16852,True,False,False
1955,CSS_J221543.1-011053,EA,EA,False,False,78.13267813267814,53.8083538083538,2597,True,False,False
1956,CSS_J012928.5+112057,EA,EA,False,False,10.933660933660933,23.095823095823096,2597,True,False,False
1957,CSS_J051156.6+011756,EW,EW,False,False,29.479128186183967,33.59807905430366,16852,True,False,False
1958,CSS_J082142.1+134332,EW,EW,False,False,58.57037310676026,29.36830439601034,16852,True,False,False
1959,CSS_J150015.0+245335,EW,EW,False,False,18.89545622460288,8.958256372367936,16852,True,False,False
1960,CSS_J144800.4+525419,RRd,RRc,True,True,28.235294117647058,16.470588235294116,258,True,False,False
1961,CSS_J203726.4-120339,EW,EW,False,False,78.01994828223125,70.3731067602512,16852,True,False,False
1962,CSS_J051750.0+213843,EW,EW,False,False,4.746952345770225,31.62172146287403,16852,True,False,False
1963,CSS_J165159.5+492726,EW,EW,False,False,5.301071296638344,14.277798300701882,16852,True,False,False
1964,CSS_J164845.4+640849,EW,EW,False,False,22.534170668636868,8.38566678980421,16852,True,False,False
1965,CSS_J130009.2+180534,RRc,RRc,False,False,43.57601713062099,58.67237687366167,2917,True,False,False
1966,CSS_J035434.7+410429,EW,EW,False,False,88.73291466568156,34.927964536387144,16852,True,False,False
1967,CSS_J024234.7+054412,EW,EW,False,False,27.576653121536754,43.812338381972666,16852,True,False,False
1968,CSS_J082144.3-014552,EW,EW,False,False,95.91799039527152,70.94569634281493,16852,True,False,False
1969,CSS_J112758.4+233511,EA,EA,False,False,69.16461916461917,49.75429975429975,2597,True,False,False
1970,CSS_J075044.1+310808,EA,EW,True,False,97.78869778869779,94.34889434889435,2597,True,False,False
1971,CSS_J041959.9+354357,EW,EW,False,False,76.19135574436646,63.77909124492057,16852,True,False,False
1972,CSS_J090744.5+024735,EW,EW,False,False,13.871444403398597,3.0661248614702625,16852,True,False,False
1973,CSS_J155222.2+122035,RRc,RRc,False,False,27.944325481798714,8.886509635974305,2917,True,False,False
1974,CSS_J223120.2+300335,EW,EW,False,False,9.456963428149242,8.219431104543776,16852,True,False,False
1975,CSS_J215402.4-034135,EA,EW,True,False,86.36363636363636,94.1031941031941,2597,True,False,False
1976,CSS_J232844.0+142915,EW,EA,True,False,86.68267454746952,57.35131141485039,16852,True,False,False
1977,CSS_J122930.3+001328,RRc,RRc,False,False,67.23768736616702,79.97858672376874,2917,True,False,False
1978,CSS_J134738.1+041001,EW,EW,False,False,65.84780199482823,85.72220169929811,16852,True,False,False
1979,CSS_J093400.3+573350,EW,EW,False,False,84.89102327299594,96.52752124122645,16852,True,False,False
1980,CSS_J150218.7+430300,EW,EW,False,False,87.21832286664204,43.073513114148504,16852,True,False,False
1981,CSS_J003134.7+085737,EW,EW,False,False,7.905430365718508,73.01440709272256,16852,True,False,False
1982,CSS_J171355.0+473803,RRc,EW,True,False,97.10920770877945,76.017130620985,2917,True,False,False
1983,CSS_J013416.3-072438,EW,EW,False,False,93.0919837458441,94.9021056520133,16852,True,False,False
1984,CSS_J043817.5+085723,EW,EW,False,False,22.755818248984117,28.94347986701145,16852,True,False,False
1985,CSS_J042451.9+324655,EW,EW,False,False,8.939785740672331,3.786479497598818,16852,True,False,False
1986,CSS_J010454.6+334850,EW,EW,False,False,72.6819357222017,76.20982637606207,16852,True,False,False
1987,CSS_J143002.2+002329,RS CVn,RS CVn,False,True,14.338235294117647,59.55882352941176,846,True,False,False
1988,CSS_J144734.5+385314,EA,EA,False,False,31.695331695331696,48.77149877149877,2597,True,False,False
1989,CSS_J050641.8+103514,EW,EW,False,False,74.19652752124122,45.73328407831548,16852,True,False,False
1990,CSS_J013736.2+372045,EW,EW,False,False,59.42002216475804,41.44809752493535,16852,True,False,False
1991,CSS_J164339.7+430414,EW,EW,False,False,66.97451052826007,85.68526043590691,16852,True,False,False
1992,CSS_J213254.0-013747,EW,EW,False,False,7.6837827853712595,43.44292574806058,16852,True,False,False
1993,CSS_J050853.7+114335,EW,EW,False,False,66.36497968230513,15.681566309567788,16852,True,False,False
1994,CSS_J044331.2+300749,EW,EW,False,False,72.7004063538973,70.90875507942371,16852,True,False,False
1995,CSS_J163950.0+495409,RRc,RRc,False,False,8.35117773019272,19.700214132762312,2917,True,False,False
1996,CSS_J090031.2+010442,RRc,RRc,False,False,38.650963597430405,88.54389721627409,2917,True,False,False
1997,CSS_J174147.5+434331,EW,EW,False,False,15.79239009974141,10.177318064277799,16852,True,False,False
1998,CSS_J070127.8+485022,EW,EW,False,False,96.7306981898781,97.7281123014407,16852,True,False,False
1999,CSS_J024310.5+342854,EW,EW,False,False,79.92242334687847,11.507203546361286,16852,True,False,False
2000,CSS_J131732.8+073648,RRab,RRab,False,False,77.15736040609137,83.75634517766497,1249,True,False,False
2001,CSS_J172027.2+345914,EW,EW,False,False,47.32175840413742,0.4248245289988918,16852,True,False,False
2002,CSS_J040046.6-142910,EA,EA,False,False,85.995085995086,71.74447174447175,2597,True,False,False
2003,CSS_J111120.4+462547,EW,EW,False,False,85.6483191725157,63.077207240487624,16852,True,False,False
